Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 106,"2.	Source is ________",a) dc supply,b) ac supply,c) mixed mode supply,d) high voltage supply,b,Explanation: For an AC bridge we require an AC supply as the source of voltage. It supplies AC voltage at the required frequency.
Question 107,"3.	At high frequency, source consists of ________",a) amplifiers,b) regulators,c) oscillators,d) op amps,c,Explanation: Op amps are basically differential amplifiers. Amplifiers are used in analog circuits for increasing the strength of the signal. Electronic oscillators form sources at high frequencies.
Question 108,"5.	What is the frequency range for a headphone as a detector?",a) 20 Hz to 20 kHz,b) 10 kHz to 1 MHz,c) 10 MHz to 1 GHz,d) 250 Hz to 4 kHz,d,Explanation: Headphones can be used as detectors in AC bridges in the low audio frequency range. Low audio frequency range varies from 250 Hz to 4 KHz.
Question 109,"6.	For single frequency value, the most sensitive detector is ________",a) tuned detector,b) vibration galvanometer,c) headphone,d) oscillator,a,Explanation: Vibration galvanometer is used for detecting the balance condition. Oscillator is used as a source of supply voltage. Tuned detector is the most sensitive detector for a single frequency value.
Question 110,"7.	Tuned detectors are used in the frequency range of ________",a) 1 Hz to 100 Hz,b) 10 Hz to 100 Hz,c) 1 kHz to 100 kHz,d) 1 MHz to 100 MHz,b,Explanation: Tuned amplifier circuits are used as detectors in the low frequency range. Low frequency range usually ranges from 10 Hz to 100 Hz in AC bridges. 
Question 111,"8.	Vibration galvanometers are used for ________",a) very high frequency,b) very low frequency,c) low audio frequency,d) high audio frequency,c,Explanation: Vibration galvanometers are used as detectors in AC bridges for low audio frequency. Low audio frequency ranges from 5 Hz to 1000 Hz.
Question 112,"9.	AC bridge is an outcome of ________",a) Kelvin bridge,b) Megger,c) De Sauty bridge,d) Wheatstone bridge,d,Explanation: Wheatstone bridge is the simplest form of bridge for the measurement of resistance and forms the basis for an AC bridge. Kelvin bridge is used for the measurement of low resistance and a megger is used for the measurement of high resistances.
Question 113,"1.	At very low frequencies in a AC bridge, the source is _________",a) power line,b) e.m.f,c) galvanometer,d) tuned circuit,a,Explanation: Galvanometer is used for detecting the balance condition. The power line acts as a source of supply for bridge measurements in an AC bridge circuit at very low frequencies.
Question 114,"2.	At high frequencies in a AC bridge, the source is _______",a) tuned amplifiers,b) oscillators,c) vibration galvanometer,d) high voltage source,b,Explanation: Tuned amplifiers are used as a source of voltage in AC bridges. Electronic oscillators are used as a source of supply for bridge measurements in an AC bridge circuit at high frequencies.
Question 115,"3.	The frequency range of  a typical oscillator is _______",a) 1 Hz to 50 Hz,b) 1 kHz to 100 KHz,c) 40 Hz to 125 kHz,d) 1 MHz to 150 MHz,c,Explanation: An oscillator has a frequency range slightly above the audio frequency. A typical oscillator has a frequency range of 40 Hz to 125 kHz.
Question 116,"4.	The power output for a typical oscillator is _______",a) 1 kW,b) 1 MW,c) 1 mW,d) 7 W,d,Explanation: Oscillator usually has a low power output. A typical oscillator has a power output of around 7 W.
Question 117,"5.	The output waveform in a oscillator is  _______",a) sinusoidal,b) cosinusoidal,c) tangential,d) logarithmic,a,"Explanation: AC supply is generally in the form of sinusoidal signal. In an electronic oscillator, output waveform is very close to sinusoidal."
Question 118,"6.	The output frequency of an oscillator is _______",a) unstable and fixed,b) stable and adjustable,c) stable and fixed,d) unstable and variable,b,"Explanation: In an electronic oscillator, the output frequency is stable. It can be determined accurately and is also adjustable."
Question 119,"8.	Tuned amplifiers can be set to _______",a) low frequencies,b) high frequencies,c) any frequency,d) audio frequencies,c,Explanation: Tuning refers to varying a parameter. Tuned amplifier circuits can be set to any desired frequency.
Question 120,1. Bridge balance equation for magnitude is given by the relation,a) Z1 Z4 = Z2 Z3,b) Z1 Z2 = Z3 Z4,c) Z2 Z4 = Z1 Z3,d) Z1 Z3 = Z2 Z4,a,"Explanation: In an AC bridge, the balance condition for magnitude is given by the equationZ1 Z4 = Z2 Z3where, Z1, Z2, Z3 and Z4 are the impedance arms of the AC bridge circuit."
Question 121,2. Angular balance equation is given by the relation,a) _1 _ _4 =_2 _ _3,b) _1 + _4 =_2 + _3,c) _2 + _4 =_1 + _3,d) _2 _ _4 =_1 _ _3,b,"Explanation: The angular balance condition in an AC bridge is given by the relation_1 + _4 = _2 + _3Where,_1, _2, _3 and _4 are the phase angles of the impedances Z1, Z2, Z3 and Z4."
Question 122,3. Bridge must be balanced for ________,a) magnitude,b) angle,c) magnitude and angle,d) power,c,"Explanation: The ratio arms consist of impedances which have magnitude as well as phase. In an AC bridge, balance condition implies magnitude balance as well as angular balance."
Question 123,4. Phase angle is based on _______,a) source,b) detector,c) power,d) impedance,d,Explanation: The four ratio arms comprise of impedances which consist of not only magnitude but some phase as well. Value of the phase angles are based on the component of individual impedances. 
Question 124,"5. For inductive impedances, the phase angle is _______",a) positive,b) negative,c) zero,d) exponential,a,"Explanation: The current through an inductor does not increase instantaneously. For inductive impedances, the voltage leads the current and as a result the phase angle is positive."
Question 125,"6. For capacitive impedances, the phase angle is _______",a) tangential,b) negative,c) positive,d) logarithmic,b,"Explanation: The voltage across a capacitor does not rise instantaneously. For capacitive impedances, the current leads the voltage and as a result the phase angle is negative. "
