Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 97,"2. If the value of the distribution constant ÔkÕ is one, then what could be inferred about the distribution of solute?",a) Its distribution in stationary phase is greater,b) Its distribution in mobile phase is greater,c) It is equally distributed in stationary and mobile phase,d) It is distributed in a random manner,c,"Explanation:Cs _ CmCs = k CmIf k=1, it denotes that the solute is equally distributed in mobile and stationary phase."
Question 98,3. The time taken by the analyte after sample injection to reach the detector is called _________,a) Dead time,b) Solute migration rate,c) Adjusted retention time,d) Retention time,d,Explanation: The time taken by the analyte after sample injection to reach the detector is called retention time. The retention of a solute in the system can be used to identify the solute.
Question 99,4. The time required for a molecule of the mobile phase to pass through the column is called ___________,a) Dead time,b) Solute migration rate,c) Adjusted retention time,d) Retention time,a,Explanation: The time required for a molecule of the mobile phase to pass through the column is called dead time. The effectiveness of the system depends on dead time.
Question 100,5. Adjusted retention time is the remaining retention time after subtracting __________ from ___________,a) Solute migration rate and retention time,b) Retention time and solute migration rate,c) Dead time and retention time,d) Retention time and dead time,c,Explanation: Adjusted retention time is the remaining retention time after subtracting dead time from retention time. It affects the effectiveness of the system.
Question 101,6. Which of the following is the volume of mobile phase required to make a solute band move from the point of injection through the column to the detector?,a) Dead volume,b) Retention volume,c) Void volume,d) Adjusted retention volume,b,Explanation: Retention volume is the volume of mobile phase required to make a solute band move from the point of injection through the column to the detector.
Question 102,7. Adjusted retention volume is the remaining retention volume after subtracting ___________ from _____________,a) Solute migration rate and retention volume,b) Retention volume and solute migration rate,c) Dead volume and retention volume,d) Retention volume and dead volume,c,"Explanation: Adjusted retention volume is the remaining retention volume after subtracting dead volume from retention volume.Vadjusted retention = Vretention Ð Vdead"
Question 103,8. Which of the following is defined as the ratio of moles of solute in stationary phase to the moles of solute in mobile phase?,a) Distribution constant,b) Volumetric phase ratio,c) Retention factor,d) Total porosity,c,Explanation: Retention factor is defined as the ratio of moles of solute in stationary phase to the moles of solute in mobile phase. It is used for determining the migration rates of solutes in the column.
Question 104,9. Which of the following is the ratio of interstitial volume of packing to the volume of its total mass?,a) Distribution constant,b) Volumetric phase ratio,c) Retention factor,d) Total porosity,d,"Explanation: Total porosity is the ratio of interstitial volume of packing to the volume of its total mass. In capillary column, total porosity is 1."
Question 105,10. Which of the following is the ratio of length of column packing to dead time?,a) Average linear rate of solute migration,b) Average linear rate of mobile migration,c) Relative migration rate,d) Selectivity factor,b,Explanation: Average linear rate of mobile migration is the ratio of length of column packing to dead time. It influences the effectiveness of the column in separating solutes.
Question 106,11. Which of the following is the ratio of length of column packing to retention time?,a) Average linear rate of solute migration,b) Average linear rate of mobile migration,c) Relative migration rate,d) Selectivity factor,a,Explanation: Average linear rate of solute migration is the ratio of length of column packing to retention time. It influences the effectiveness of the column in separating solutes.
Question 107,13. Retention volume can be obtained by finding the product of which of the following parameters?,a) Dead time and total porosity,b) Retention time and volumetric flow rate,c) Adjusted retention time and volumetric flow rate,d) Retention time and total porosity.,b,"Explanation: Retention volume can be obtained by finding the product of retention time and volumetric flow rate.Flow rate = Cross section of empty column _ Average linear velocity _ Total porosity"
Question 108,15. What must be the value of selectivity factor?,a) Equal to 1,b) Less than 1,c) Greater than 1,d) Greater than 0,c,Explanation: Selectivity factor/ Relative retention must always be greater than 1. It is also known as Relative migration rate.
Question 109,1. Which of the following is the distance that the solute moves while undergoing one partition?,a) Retention distance,b) Distribution constant,c) Plate height,d) Column packing length,c,Explanation: Plate height is the distance that the solute moves while undergoing one partition. It is expressed in length.
Question 110,2. Which of the following conditions will cause the efficiency of the column to increase?,"a) Plate number becomes greater, plate height becomes smaller","b) Plate number becomes smaller, plate height becomes smaller","c) Plate number becomes greater, plate height becomes larger","d) Plate number becomes greater, plate height becomes larger",a,Explanation: The efficiency of the column increases when the plate number becomes greater and the plate height becomes smaller. Column efficiency greatly depends on plate height and plate number.
Question 111,"3. Which of the following is the expression for Eddy diffusion in the column, if Ô_Õ represents obstruction factor, ÔdpÕ represents particle diameter, ÔDMÕ represents Solute diffusion co-efficient and Ô_Õ represents function for packing uniformity?",a) _ dM,b) 2 _ DM,c) DM _,d) _/dM,a,"Explanation: Eddy diffusion is given as, A = _ dp. It is also called multipath term."
Question 112,"4. Which of the following is the expression for longitudinal diffusion in the column, if Ô_Õ represents obstruction factor, ÔdMÕ represents particle diameter, ÔDMÕ represents Solute diffusion co-efficient and Ô_Õ represents function for packing uniformity?",a) _ dM,b) 2 _ DM,c) DM _,d) _/dM,b,"Explanation: Longitudinal diffusion is given as, B = 2 _ DM.It is also called axial diffusion."
Question 113,"5. In gas-liquid chromatography, when films are used in the interior of capillary column, then what is the value of Eddy diffusion?",a) Greater than 1,b) Less than 1,c) Zero,d) Less than zero,c,"Explanation: In gas-liquid chromatography, when films are used in the interior of capillary column the value of Eddy diffusion (A) is zero. To minimize A, diameter of packing should be small and uniform."
Question 114,"6. For an unpacked coated capillary column, the obstruction factor takes which of the following values?",a) 0,b) 0.6,c) 1,d) 1.6,c,"Explanation: For an unpacked coated capillary column, the value of obstruction factor is 1. For a packed column, the value is 0.6."
