Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 101,1. Energy is a,a) point function,b) property of the system,c) extensive property,d) all of the mentioned,d,Explanation: Energy has a definite value for every state of the system.
Question 102,3. (m*V*V)/2 gives the,a) macroscopic kinetic energy,b) microscopic kinetic energy,c) macroscopic potential energy,d) microscopic potential energy,a,Explanation: The formula gives the macroscopic kinetic energy of the fluid element by virtue of its motion.
Question 103,4. (m*g*z) gives the,a) macroscopic kinetic energy,b) microscopic kinetic energy,c) macroscopic potential energy,d) microscopic potential energy,c,Explanation: The above formula gives the macroscopic potential energy of the fluid element by virtue of its position.
Question 104,5. Which of the following types of energy can be present in molecules?,a) translational and rotational kinetic energy,b) electronic energy and vibrational energy,c) chemical energy and nuclear energy,d) all of the mentioned,d,Explanation: The molecules may be subjected to rotation as well as vibration due to a collision.
Question 105,6. The total internal energy of the system is given by,a) U=N/_,b) U=N_,c) U=_/N,d) none of the mentioned,b,Explanation: U=N_ where N is the total number of molecules in the system and _ represents the energy of one molecule.
Question 106,8. Which of the following is true in regard to the energy of an isolated system?,a) dQ≠0,b) dW≠0,c) E=constant,d) all of the mentioned,c,"Explanation: For an isolated system, dQ=dW=0 and hence, dE=0 by first law."
Question 107,9. A perpetual motion machine of first kind,a) is a fictitious machine,b) can supply mechanical work without dissipating energy,c) violates first law,d) all of the mentioned,d,Explanation: There cannot be any machine which would continuously supply mechanical energy without other form of energy being dissipated.
Question 108,10. The limitation of the first law is,a) does not indicate the possibility of a spontaneous process proceeding in a definite direction,b) it assigns a quality to different forms of energy,c) indicates the direction of any spontaneous process,d) none of the mentioned,a,Explanation: This is the main limitation of first law and the second law overcomes it.
Question 109,"1. The enthalpy of a substance(denoted by h), is defined as",a) h=u-pv,b) h=u+pv,c) h=-u+pv,d) h=-u-pv,b,Explanation: This is a basic definition for enthalpy.
Question 110,"2. In a constant volume process, internal energy change is equal to",a) heat transferred,b) work done,c) zero,d) none of the mentioned,a,"Explanation: In a constant volume process, there is no work other than the pdV work."
Question 111,"3. For an ideal gas, enthalpy becomes",a) h=u-RT,b) h=-u-RT,c) h=u+RT,d) h=-u+RT,c,"Explanation: For an ideal gas, pv=RT."
Question 112,5. Heat transferred at constant pressure _____ the enthalpy of a system.,a) decreases,b) increases,c) first decreases then increases,d) first increases then decreases,b,"Explanation: At constant pressure, (dQ)=dh where h=u+pv is the specific enthalpy of the system."
Question 113,7. Total enthalpy of a system H is given by,a) H=h/m,b) H=m/h,c) H=mh,d) none of the mentioned,c,Explanation: Total enthalpy equals (mass*enthalpy) of substance.
Question 114,8. The enthalpy and internal energy are the function of temperature for,a) all gases,b) steam,c) water,d) ideal gas,d,Explanation: The enthalpy of an ideal gas depends only on the temperature because the internal energy of an ideal gas depends only on the temperature.
Question 115,9. Change in enthalpy of a system is due to heat supplied at,a) constant volume,b) constant pressure,c) both at constant volume and pressure,d) none of the mentioned,b,Explanation: Change in enthalpy occurs when heat is given to a system at constant pressure.
Question 116,10. At constant pressure,a) pdv=d(pv),b) dQ=du+d(pv),c) dQ=d(u+pv),d) all of the mentioned,d,"Explanation: For a constant pressure process, dQ=du+pdv."
Question 117,1. The specific heat of a substance at constant volume is defined as the rate of change of ___ with respect to ___,"a) specific internal energy, temperature","b) work, pressure","c) specific internal energy, pressure","d) heat, temperature",a,Explanation: cv=∂u/∂T at constant volume.
Question 118,2. Heat transferred at constant _____ increases the _____ of a system.,"a) pressure, increases","b) volume, increases",c) both of the mentioned,d) none of the mentioned,c,"Explanation: At constant pressure, (dQ)=dh and at constant volume, Q=_u."
Question 119,4. The specific heat of a substance at constant pressure is defined as the rate of change of ___ with respect to ___,"a) work, pressure","b) enthalpy, temperature","c) enthalpy, pressure","d) heat, temperature",b,Explanation: cp=∂h/∂T at constant pressure.
Question 120,5. The heat capacity at constant pressure Cp,a) m/cp,b) cp/m,c) mcp,d) none of the mentioned,c,Explanation: Cp=(mass*specific heat at constant pressure).
Question 121,"7. When there is mass transfer across the system boundary, the system is called",a) isolated system,b) closed system,c) open system,d) none of the mentioned,c,Explanation: Basic definition of an open system.
Question 122,"8. If a certain mass of steam is considered as the thermodynamic system, then the energy equation becomes",a) Q=_KE + _PE – _U + W,b) Q=_KE + _PE – _U – W,c) Q=-_KE – _PE + _U + W,d) Q=_KE + _PE + _U + W,d,Explanation: Q=_E + W and E=KE + PE + U.
Question 123,10. Steady flow means that the rates of flow of mass and energy across the control surface,a) varies,b) remains constant,c) depends on the control surface,d) none of the mentioned,b,Explanation: In a steady flow rate of flow remains constant.
Question 124,1. Equation of continuity comes from,a) conservation of energy,b) conservation of mass,c) conservation of work,d) conservation of heat,b,"Explanation: w1=w2 i.e., we get (AV/v)1=(AV/v)2 and this is called equation of continuity(where w1 & w2 are mass flow rates)."
Question 125,"2. In a flow process, the work transfer may be of which type?",a) external work,b) flow work,c) all of the mentioned,d) none of the mentioned,c,Explanation: Flow work is the displacement work and external work mostly comprises of shaft work.
Question 126,4. Which of the following represents the steady flow energy equation?,a) Q+Wx=(h2-h1)-(V2-V1)(V2+V1)/2+g(Z2-Z1),b) Q+Wx=(h2-h1)+(V2-V1)(V2+V1)/2+g(Z2-Z1),c) Q-Wx=(h2-h1)-(V2-V1)(V2+V1)/2+g(Z2-Z1),d) Q-Wx=(h2-h1)+(V2-V1)(V2+V1)/2+g(Z2-Z1),d,Explanation: This equation is the general form of SFEE and it involves conservation of mass and energy.
Question 127,"5. When more than one fluid stream is in a control volume, which of the following is more convenient?",a) energy flow per unit time,b) energy flow per unit mass,c) all of the mentioned,d) none of the mentioned,a,Explanation: It makes calculations less difficult.
Question 128,"6. In the differential form, the SFEE becomes",a) dQ+dW=dh+VdV+gdZ,b) dQ-dW=dh+VdV+gdZ,c) dQ+dW=dh-VdV-gdZ,d) dQ-dW=dh-VdV+gdZ,b,Explanation: This equation is the differential form of SFEE.
Question 129,7. The steady flow energy equation is applied to which of the following processes?,a) pipe line flows,b) heat transfer processes,c) combustion processes,d) all of the mentioned,d,Explanation: These are the applications of SFEE.
Question 130,"8. When more than one fluid stream enters or leaves the control volume, which type of balance is taken?",a) mass balance,b) energy balance,c) mass balance and energy balance,d) none of the mentioned,c,Explanation: Both energy and mass balance are considered here.
Question 131,9. What are the different kinds of external work?,a) shear work,b) electrical work,c) all of the mentioned,d) none of the mentioned,c,Explanation: Given two kinds of external work are important.
Question 132,10. The flow work is the displacement work done by the fluid and is given by,a) -pvdm,b) pvdm,c) pvdm or -pvdm depending on whether it is inlet or exit,d) none of the mentioned,c,"Explanation: At inlet, flow work=-pvdm and at exit, flow work=pvdm."
Question 133,1. What does a nozzle do?,a) decreases the velocity of a fluid at the cost of its pressure gain,b) increases the velocity of a fluid at the cost of its pressure drop,c) increases the velocity of a fluid and also its pressure,d) none of the mentioned.,b,Explanation: A nozzle increases KE of fluid and reduces its pressure.
Question 134,2. What does a diffuser do?,a) increases the pressure of the fluid at the expense of its KE,b) decreases the pressure of the fluid and also increases its KE,c) increases the pressure of the fluid and also its KE,d) decreases the pressure of the fluid and also its KE,a,Explanation: A diffuser increases the pressure at the expense of its KE.
Question 135,"3. For an insulated nozzle, SFEE of the control surface gives ( considering change in PE is zero and inlet velocity is small compared to exit velocity)",a) V2=sqrt(4*_h),b) V2=sqrt(_h),c) V2=sqrt(_h/2),d) V2=sqrt(2*_h),d,"Explanation: dQ/dm=0, dW/dm=0, _h=h1-h2."
Question 136,4. Fluid flow through which of the following throttles the flow?,a) partially opened valve,b) orifice,c) porous plug,d) all of the mentioned,d,"Explanation: In all of the given cases, there is an appreciable drop in pressure and hence the flow is throttled."
Question 137,"5. In a throttling device, what do we get as SFEE when changes in PE and KE are taken zero?",a) dQ/dm≠0,b) dW/dm≠0,c) h1=h2,d) none of the mentioned,c,Explanation: Enthalpy of the fluid before throttling is equal to the enthalpy of the fluid after throttling.
Question 138,"6. Turbines and engines ____ positive power output, and compressors and pumps ____ power input.","a) require, give","b) give, require","c) give, give","d) require, require",b,"Explanation: This is the basic information about turbines, engines, compressors and pumps."
Question 139,"8. For an adiabatic compressor or pump,",a) the enthalpy of fluid remains constant with the amount of work input,b) the enthalpy of fluid decreases by the amount of work input,c) the enthalpy of fluid increases by the amount of work input,d) none of the mentioned,c,"Explanation: For an adiabatic pump or compressor, W/m=h2-h1."
Question 140,"10. For an inviscid frictionless fluid flowing through a pipe, Euler equation is given by",a) Vdp+VdV+gdZ=0,b) Vdp-VdV+gdZ=0,c) Vdp-VdV-gdZ=0,d) none of the mentioned,a,Explanation: Euler equation is derived from steady flow energy equation.
Question 141,11. The Bernoulli equation is restricted to _____ fluids but the SFEE is valid for _____ fluids as well.,"a) viscous compressible, frictionless incompressible","b) frictionless incompressible, viscous compressible","c) viscous incompressible, frictionless compressible",d) none of the mentioned,b,Explanation: This statement tells us that the Bernoulli equation is a limiting case of SFEE.
Question 142,1. Variable flow processes include,a) filling up a gas cylinder,b) evacuating a gas cylinder,c) all of the mentioned,d) none of the mentioned,c,Explanation: These are variable flow processes which can be analysed by the control volume technique.
Question 143,3. Rate of energy increase within the control volume is given by,a) rate of energy inflow + rate of energy outflow,b) rate of energy inflow – rate of energy outflow,c) rate of energy inflow = rate of energy outflow,d) none of the mentioned,b,Explanation: The rate of accumulation of energy within the control volume is equal to the net energy flow across the control surface.
Question 144,4. Which of the following is true for steady flow?,a)(dE/dt)=0,b)(dE/dt)>0,c)(dE/dt)<0,d) none of the mentioned,a,Explanation: Rate of change of energy of fluid with respect to time within the control volume is constant.
Question 145,5. Variable flow processes can be analysed by,a) system technique,b) constant volume technique,c) both of the mentioned,d) none of the mentioned,c,Explanation: These two are the main techniques used for analysing variable flow process.
Question 146,"6. Using system technique, energy balance for the process comes out to be",a) m2u2+m1u1+(m2-m1)(((V^2)/2)+(h/2)),b) m2u2-m1u1+(m2-m1)(((V^2)/2)+(h/2)),c) m2u2+m1u1-(m2-m1)(((V^2)/2)+(h/2)),d) m2u2-m1u1-(m2-m1)(((V^2)/2)+(h/2)),d,"Explanation: This comes from the first law by neglecting PE, KE and E is the energy of the gas."
Question 147,"8. In ____ filling a bottle with air at 300K, the gas temperature rises to 420K due to flow work being converted to ____ increase.","a) adiabatically, heat","b) adiabatically, internal energy","c) constant pressure, heat",d) none of the mentioned,b,"Explanation: In the energy equation, m1=0, Q=0, h>>(V^2)/2, we will get we will get that flow work is converted to increase in molecular internal energy."
Question 148,9. Which of the following is true for a discharging tank?,a) the process is adiabatic,b) the process is quasi-static,c) dQ=0,d) all of the mentioned,d,"Explanation: Applying first law to the control volume and dW=0, dm=0 and KE and PE of the fluid are assumed to be small."
Question 149,"10. For charging a tank,",a) enthalpy is converted to work done,b) work done is converted to enthalpy,c) enthalpy is converted to internal energy,d) internal energy is converted to work done,c,Explanation: Tank is initially taken to be empty and _U=(m2u2-m1u1)=(mh) at constant state of the fluid in the pipeline.
Question 150,11. For a variable flow process,a) P.E. terms are neglected,b) K.E. of the fluid is assumed to be small,c) the process is not steady,d) all of the mentioned,d,Explanation: These are some of the basic assumptions for a variable flow process.
Question 151,"1. A polytropic process(n = _ 1) starts with P = 0, V = 0 and ends with P= 600 kPa, V = 0.01 m3.  Find the boundary work done.",a) 1 kJ,b) 2 kJ,c) 3 kJ,d) 4 kJ,c,"Explanation: W = _ PdV			   = (1/2)(P1 + P2)(V2 – V1)			   = (1/2)(P2 + 0)( V2 – 0)			   = (1/2)(600*0.1)			   = 3 kJ. "
Question 152,"2. The piston/cylinder contains carbon dioxide at 300 kPa, with volume of 0.2 m3 and at 100°C. Mass is added at such that the gas compresses with PV^(1.2) = constant to a final temperature of 200°C. Determine the work done during the process.",a) -80.4 kJ,b) -40.4 kJ,c) -60.4 kJ,d) -50.4 kJ,a,"Explanation: Work done = (P2V2 – P1V1)/(1-n) and mR = (P1V1)/T1 = 0.1608 kJ/K			 Work done = 0.1608(473.2 – 373.2)/(1 – 1.2) = -80.4 kJ. "
Question 153,"3. Neon at 400 kPa, 20°C is brought to 100°C in a polytropic process with n = 1.4. Find the work done.",a) -52.39 kJ/kg,b) -62.39 kJ/kg,c) -72.39 kJ/kg,d) -82.39 kJ/kg,d,"Explanation: For Neon, k = _ = 1.667 so n < k, Cv = 0.618, R = 0.412			 1w2 = [R/(1-n)](T2 – T1) = -82.39 kJ/kg. "
Question 154,"4. A mass of 1kg of air contained in a cylinder at 1000 K, 1.5 MPa, expands in a reversible adiabatic process to 100 kPa. Calculate the work done during the process using Constant specific heat.",a) 286.5 kJ,b) 386.5 kJ,c) 486.5 kJ,d) 586.5 kJ,b,"Explanation: Process: 1Q2 = 0, 1S2 gen = 0 => s2 = s1			 T2 = T1(P2/P1)^[(k-1)/k] = 1000(0.1/1.5)0.286 = 460.9 K			 1W2 = -(U2 – U1) = mCv(T1 – T2)			 = 1 _ 0.717(1000 – 460.9) = 386.5 kJ. "
